OrderID,Date,Month,Region,Country,SalesRep,Product,Category,Units,UnitPrice,Revenue,Cost,Profit
SO-2025-02785,2025-11-28,2025-11,North America,Mexico,Liam Chen,Noise-Cancel Headset,Accessories,8,235.2,1881.6,944.0,937.6
SO-2025-05162,2025-11-28,2025-11,North America,Canada,Sofia Ramirez,Security Suite,Software,21,679.0,14259.0,2310.0,11949.0
SO-2025-01179,2025-11-29,2025-11,North America,Canada,Liam Chen,Noise-Cancel Headset,Accessories,3,199.2,597.6,354.0,243.6
SO-2025-04605,2025-11-29,2025-11,North America,Canada,Liam Chen,UltraWide Monitor 34,Hardware,4,613.8,2455.2,1640.0,815.2
SO-2025-02486,2025-11-29,2025-11,Europe,United Kingdom,Noah Muller,Laptop Air 13,Hardware,4,892.5,3570.0,2800.0,770.0
SO-2025-02619,2025-11-29,2025-11,Europe,United Kingdom,Oliver Smith,CRM Suite (annual),Software,22,774.0,17028.0,3080.0,13948.0
SO-2025-01233,2025-11-29,2025-11,LATAM,Chile,Diego Fernandez,Laptop Pro 15,Hardware,4,1174.5,4698.0,3920.0,778.0
SO-2025-02203,2025-11-29,2025-11,North America,United States,Sofia Ramirez,Mechanical Keyboard,Accessories,6,104.0,624.0,372.0,252.0
SO-2025-00372,2025-11-29,2025-11,APAC,Japan,Haruto Sato,Laptop Air 13,Hardware,4,1050.0,4200.0,2800.0,1400.0
SO-2025-00508,2025-11-29,2025-11,APAC,Australia,Priya Nair,Security Suite,Software,4,574.0,2296.0,440.0,1856.0
SO-2025-05140,2025-11-29,2025-11,North America,Canada,Ava Thompson,Noise-Cancel Headset,Accessories,10,211.2,2112.0,1180.0,932.0
SO-2025-01529,2025-11-29,2025-11,North America,Canada,Liam Chen,Analytics Add-on,Software,13,396.0,5148.0,910.0,4238.0
SO-2025-03600,2025-11-29,2025-11,North America,United States,Sofia Ramirez,Security Suite,Software,23,672.0,15456.0,2530.0,12926.0
SO-2025-00365,2025-11-29,2025-11,Europe,United Kingdom,Noah Muller,Security Suite,Software,14,574.0,8036.0,1540.0,6496.0
SO-2025-04115,2025-11-29,2025-11,Europe,Germany,Noah Muller,Wireless Mouse,Accessories,3,63.05,189.15,72.0,117.15
SO-2025-01410,2025-11-29,2025-11,APAC,Singapore,Haruto Sato,UltraWide Monitor 34,Hardware,1,601.4,601.4,410.0,191.4
SO-2025-05700,2025-11-29,2025-11,North America,Mexico,Ava Thompson,Wireless Mouse,Accessories,8,63.7,509.6,192.0,317.6
SO-2025-03476,2025-11-29,2025-11,APAC,India,Priya Nair,Analytics Add-on,Software,12,369.0,4428.0,840.0,3588.0
SO-2025-05301,2025-11-30,2025-11,Europe,United Kingdom,Noah Muller,Laptop Pro 15,Hardware,3,1203.5,3610.5,2940.0,670.5
SO-2025-03962,2025-11-30,2025-11,North America,United States,Sofia Ramirez,CRM Suite (annual),Software,22,801.0,17622.0,3080.0,14542.0
SO-2025-05168,2025-11-30,2025-11,North America,Mexico,Ava Thompson,Laptop Air 13,Hardware,3,1029.0,3087.0,2100.0,987.0
SO-2025-00596,2025-11-30,2025-11,APAC,India,Haruto Sato,Laptop Pro 15,Hardware,2,1276.0,2552.0,1960.0,592.0
SO-2025-02062,2025-11-30,2025-11,LATAM,Chile,Diego Fernandez,Mechanical Keyboard,Accessories,9,113.1,1017.9,558.0,459.9
SO-2025-02057,2025-11-30,2025-11,Europe,Germany,Emma Laurent,Analytics Add-on,Software,8,409.5,3276.0,560.0,2716.0
SO-2025-05015,2025-11-30,2025-11,Europe,France,Oliver Smith,Mechanical Keyboard,Accessories,9,111.8,1006.2,558.0,448.2
SO-2025-00921,2025-11-30,2025-11,Europe,United Kingdom,Oliver Smith,UltraWide Monitor 34,Hardware,4,601.4,2405.6,1640.0,765.6
SO-2025-00933,2025-11-30,2025-11,North America,Canada,Sofia Ramirez,Mechanical Keyboard,Accessories,5,130.0,650.0,310.0,340.0
SO-2025-00585,2025-11-30,2025-11,APAC,Japan,Priya Nair,Laptop Air 13,Hardware,4,892.5,3570.0,2800.0,770.0
SO-2025-02671,2025-11-30,2025-11,APAC,Australia,Haruto Sato,Laptop Air 13,Hardware,3,987.0,2961.0,2100.0,861.0
SO-2025-04992,2025-11-30,2025-11,North America,United States,Ava Thompson,Wireless Mouse,Accessories,5,53.3,266.5,120.0,146.5
SO-2025-03247,2025-11-30,2025-11,North America,United States,Ava Thompson,CRM Suite (annual),Software,8,855.0,6840.0,1120.0,5720.0
SO-2025-01149,2025-11-30,2025-11,North America,Mexico,Ava Thompson,Wireless Mouse,Accessories,8,61.1,488.8,192.0,296.8
SO-2025-03844,2025-11-30,2025-11,Europe,United Kingdom,Noah Muller,Security Suite,Software,25,665.0,16625.0,2750.0,13875.0
SO-2025-01917,2025-11-30,2025-11,Europe,United Kingdom,Noah Muller,Laptop Pro 15,Hardware,2,1319.5,2639.0,1960.0,679.0
SO-2025-03185,2025-11-30,2025-11,APAC,Singapore,Haruto Sato,Analytics Add-on,Software,11,360.0,3960.0,770.0,3190.0
SO-2025-03202,2025-11-30,2025-11,Europe,Germany,Noah Muller,Laptop Air 13,Hardware,2,1008.0,2016.0,1400.0,616.0
SO-2025-01361,2025-11-30,2025-11,APAC,Singapore,Haruto Sato,Wireless Mouse,Accessories,1,59.8,59.8,24.0,35.8
SO-2025-01507,2025-11-30,2025-11,Europe,Spain,Emma Laurent,Laptop Air 13,Hardware,2,903.0,1806.0,1400.0,406.0
SO-2025-05497,2025-12-01,2025-12,LATAM,Argentina,Diego Fernandez,Noise-Cancel Headset,Accessories,3,220.8,662.4,354.0,308.4
SO-2025-00965,2025-12-01,2025-12,Europe,Germany,Emma Laurent,Security Suite,Software,8,595.0,4760.0,880.0,3880.0
SO-2025-01469,2025-12-01,2025-12,APAC,Australia,Haruto Sato,Laptop Pro 15,Hardware,2,1319.5,2639.0,1960.0,679.0
SO-2025-02403,2025-12-01,2025-12,APAC,Japan,Haruto Sato,Wireless Mouse,Accessories,9,52.0,468.0,216.0,252.0
SO-2025-01851,2025-12-01,2025-12,APAC,Japan,Priya Nair,Wireless Mouse,Accessories,8,59.8,478.4,192.0,286.4
SO-2025-05610,2025-12-01,2025-12,North America,Canada,Sofia Ramirez,Laptop Pro 15,Hardware,1,1348.5,1348.5,980.0,368.5
SO-2025-01855,2025-12-01,2025-12,APAC,Japan,Haruto Sato,Laptop Pro 15,Hardware,3,1435.5,4306.5,2940.0,1366.5
SO-2025-05435,2025-12-01,2025-12,APAC,Japan,Priya Nair,Laptop Pro 15,Hardware,4,1232.5,4930.0,3920.0,1010.0
SO-2025-02934,2025-12-01,2025-12,North America,United States,Ava Thompson,Laptop Pro 15,Hardware,2,1232.5,2465.0,1960.0,505.0
SO-2025-05638,2025-12-01,2025-12,Europe,France,Emma Laurent,CRM Suite (annual),Software,15,846.0,12690.0,2100.0,10590.0
SO-2025-05647,2025-12-01,2025-12,APAC,India,Haruto Sato,Security Suite,Software,11,567.0,6237.0,1210.0,5027.0
SO-2025-03345,2025-12-01,2025-12,APAC,Singapore,Priya Nair,Laptop Air 13,Hardware,3,850.5,2551.5,2100.0,451.5
SO-2025-01609,2025-12-01,2025-12,North America,Mexico,Ava Thompson,CRM Suite (annual),Software,12,837.0,10044.0,1680.0,8364.0
SO-2025-01708,2025-12-01,2025-12,Europe,Germany,Emma Laurent,Laptop Pro 15,Hardware,4,1334.0,5336.0,3920.0,1416.0
SO-2025-00835,2025-12-01,2025-12,Europe,France,Noah Muller,CRM Suite (annual),Software,19,765.0,14535.0,2660.0,11875.0
SO-2025-02169,2025-12-01,2025-12,LATAM,Brazil,Mateo Silva,Security Suite,Software,1,616.0,616.0,110.0,506.0
SO-2025-01296,2025-12-01,2025-12,North America,Canada,Ava Thompson,Security Suite,Software,2,574.0,1148.0,220.0,928.0
SO-2025-04718,2025-12-01,2025-12,North America,United States,Ava Thompson,Mechanical Keyboard,Accessories,5,113.1,565.5,310.0,255.5
SO-2025-02765,2025-12-01,2025-12,APAC,Australia,Haruto Sato,Wireless Mouse,Accessories,10,64.35,643.5,240.0,403.5
SO-2025-03246,2025-12-01,2025-12,North America,Canada,Sofia Ramirez,Wireless Mouse,Accessories,4,61.1,244.4,96.0,148.4
SO-2025-01665,2025-12-01,2025-12,Europe,United Kingdom,Emma Laurent,UltraWide Monitor 34,Hardware,2,595.2,1190.4,820.0,370.4
SO-2025-04528,2025-12-01,2025-12,Europe,Spain,Oliver Smith,Security Suite,Software,12,588.0,7056.0,1320.0,5736.0
SO-2025-01426,2025-12-01,2025-12,LATAM,Argentina,Mateo Silva,CRM Suite (annual),Software,20,738.0,14760.0,2800.0,11960.0
SO-2025-05243,2025-12-01,2025-12,Europe,United Kingdom,Emma Laurent,CRM Suite (annual),Software,9,855.0,7695.0,1260.0,6435.0
SO-2025-00810,2025-12-02,2025-12,North America,Mexico,Ava Thompson,Laptop Pro 15,Hardware,1,1189.0,1189.0,980.0,209.0
SO-2025-05184,2025-12-02,2025-12,APAC,Japan,Priya Nair,Wireless Mouse,Accessories,7,59.15,414.05,168.0,246.05
SO-2025-04382,2025-12-02,2025-12,Europe,Germany,Noah Muller,Laptop Air 13,Hardware,3,882.0,2646.0,2100.0,546.0
SO-2025-01849,2025-12-02,2025-12,Europe,France,Emma Laurent,Wireless Mouse,Accessories,7,60.45,423.15,168.0,255.15
SO-2025-04362,2025-12-02,2025-12,North America,Canada,Ava Thompson,Mechanical Keyboard,Accessories,10,124.8,1248.0,620.0,628.0
SO-2025-00171,2025-12-02,2025-12,North America,Canada,Ava Thompson,CRM Suite (annual),Software,25,855.0,21375.0,3500.0,17875.0
SO-2025-03580,2025-12-02,2025-12,North America,Mexico,Ava Thompson,USB-C Dock,Accessories,2,160.2,320.4,176.0,144.4
SO-2025-00417,2025-12-02,2025-12,North America,Mexico,Liam Chen,Analytics Add-on,Software,13,405.0,5265.0,910.0,4355.0
SO-2025-05613,2025-12-02,2025-12,North America,Mexico,Liam Chen,UltraWide Monitor 34,Hardware,3,589.0,1767.0,1230.0,537.0
SO-2025-01715,2025-12-02,2025-12,North America,United States,Ava Thompson,USB-C Dock,Accessories,3,162.0,486.0,264.0,222.0
SO-2025-03929,2025-12-02,2025-12,LATAM,Chile,Mateo Silva,Noise-Cancel Headset,Accessories,7,223.2,1562.4,826.0,736.4
SO-2025-00154,2025-12-02,2025-12,APAC,India,Priya Nair,Noise-Cancel Headset,Accessories,1,237.6,237.6,118.0,119.6
SO-2025-01264,2025-12-02,2025-12,APAC,Australia,Chloe Wong,Analytics Add-on,Software,16,387.0,6192.0,1120.0,5072.0
SO-2025-05601,2025-12-02,2025-12,APAC,India,Haruto Sato,USB-C Dock,Accessories,10,180.0,1800.0,880.0,920.0
SO-2025-02753,2025-12-02,2025-12,Europe,United Kingdom,Oliver Smith,Laptop Pro 15,Hardware,1,1290.5,1290.5,980.0,310.5
SO-2025-03316,2025-12-02,2025-12,North America,United States,Ava Thompson,Wireless Mouse,Accessories,8,57.85,462.8,192.0,270.8
SO-2025-00235,2025-12-02,2025-12,APAC,Japan,Haruto Sato,Laptop Pro 15,Hardware,3,1261.5,3784.5,2940.0,844.5
SO-2025-03079,2025-12-02,2025-12,North America,United States,Sofia Ramirez,CRM Suite (annual),Software,6,729.0,4374.0,840.0,3534.0
SO-2025-05131,2025-12-02,2025-12,Europe,France,Emma Laurent,Wireless Mouse,Accessories,4,56.55,226.2,96.0,130.2
SO-2025-01747,2025-12-02,2025-12,Europe,France,Noah Muller,Noise-Cancel Headset,Accessories,7,211.2,1478.4,826.0,652.4
SO-2025-04509,2025-12-02,2025-12,Europe,France,Emma Laurent,Laptop Pro 15,Hardware,3,1406.5,4219.5,2940.0,1279.5
SO-2025-01625,2025-12-03,2025-12,North America,Mexico,Sofia Ramirez,Mechanical Keyboard,Accessories,7,130.0,910.0,434.0,476.0
SO-2025-02590,2025-12-03,2025-12,North America,Canada,Ava Thompson,Wireless Mouse,Accessories,1,58.5,58.5,24.0,34.5
SO-2025-00002,2025-12-03,2025-12,Europe,United Kingdom,Noah Muller,Laptop Air 13,Hardware,2,945.0,1890.0,1400.0,490.0
SO-2025-02735,2025-12-03,2025-12,LATAM,Argentina,Mateo Silva,Security Suite,Software,21,679.0,14259.0,2310.0,11949.0
SO-2025-01714,2025-12-03,2025-12,Europe,Spain,Emma Laurent,Laptop Pro 15,Hardware,3,1232.5,3697.5,2940.0,757.5
SO-2025-00586,2025-12-03,2025-12,North America,Mexico,Liam Chen,UltraWide Monitor 34,Hardware,1,533.2,533.2,410.0,123.2
SO-2025-03636,2025-12-03,2025-12,North America,United States,Sofia Ramirez,UltraWide Monitor 34,Hardware,4,607.6,2430.4,1640.0,790.4
SO-2025-04595,2025-12-03,2025-12,APAC,Japan,Priya Nair,Wireless Mouse,Accessories,10,62.4,624.0,240.0,384.0
SO-2025-05041,2025-12-03,2025-12,North America,Mexico,Liam Chen,USB-C Dock,Accessories,4,163.8,655.2,352.0,303.2
SO-2025-01961,2025-12-03,2025-12,Europe,Germany,Oliver Smith,CRM Suite (annual),Software,21,837.0,17577.0,2940.0,14637.0
SO-2025-01879,2025-12-03,2025-12,North America,Canada,Liam Chen,UltraWide Monitor 34,Hardware,3,533.2,1599.6,1230.0,369.6
SO-2025-05295,2025-12-03,2025-12,North America,Canada,Liam Chen,Security Suite,Software,14,588.0,8232.0,1540.0,6692.0
SO-2025-00097,2025-12-03,2025-12,LATAM,Brazil,Diego Fernandez,CRM Suite (annual),Software,20,792.0,15840.0,2800.0,13040.0
SO-2025-03105,2025-12-03,2025-12,Europe,United Kingdom,Emma Laurent,Wireless Mouse,Accessories,2,54.6,109.2,48.0,61.2
SO-2025-05861,2025-12-03,2025-12,Europe,Spain,Oliver Smith,Wireless Mouse,Accessories,7,54.6,382.2,168.0,214.2
SO-2025-05496,2025-12-03,2025-12,LATAM,Brazil,Diego Fernandez,Laptop Pro 15,Hardware,1,1276.0,1276.0,980.0,296.0
SO-2025-03311,2025-12-03,2025-12,North America,United States,Liam Chen,USB-C Dock,Accessories,10,156.6,1566.0,880.0,686.0
SO-2025-00283,2025-12-03,2025-12,LATAM,Argentina,Mateo Silva,Mechanical Keyboard,Accessories,3,110.5,331.5,186.0,145.5
SO-2025-01386,2025-12-03,2025-12,North America,Mexico,Sofia Ramirez,Analytics Add-on,Software,13,427.5,5557.5,910.0,4647.5
SO-2025-03472,2025-12-03,2025-12,North America,Mexico,Ava Thompson,Noise-Cancel Headset,Accessories,1,211.2,211.2,118.0,93.2
SO-2025-02235,2025-12-03,2025-12,LATAM,Brazil,Camila Rojas,USB-C Dock,Accessories,8,153.0,1224.0,704.0,520.0
SO-2025-02181,2025-12-03,2025-12,APAC,Japan,Priya Nair,Laptop Air 13,Hardware,4,1039.5,4158.0,2800.0,1358.0
SO-2025-05620,2025-12-03,2025-12,APAC,India,Haruto Sato,Noise-Cancel Headset,Accessories,5,216.0,1080.0,590.0,490.0
SO-2025-03517,2025-12-03,2025-12,Europe,France,Oliver Smith,Security Suite,Software,4,651.0,2604.0,440.0,2164.0
SO-2025-02225,2025-12-03,2025-12,North America,United States,Sofia Ramirez,Laptop Air 13,Hardware,4,861.0,3444.0,2800.0,644.0
SO-2025-04819,2025-12-03,2025-12,North America,Mexico,Liam Chen,Wireless Mouse,Accessories,3,52.0,156.0,72.0,84.0
SO-2025-04739,2025-12-04,2025-12,APAC,Japan,Chloe Wong,Laptop Pro 15,Hardware,2,1247.0,2494.0,1960.0,534.0
SO-2025-04804,2025-12-04,2025-12,Europe,France,Emma Laurent,Laptop Air 13,Hardware,3,934.5,2803.5,2100.0,703.5
SO-2025-01383,2025-12-04,2025-12,North America,United States,Ava Thompson,Laptop Air 13,Hardware,3,871.5,2614.5,2100.0,514.5
SO-2025-02622,2025-12-04,2025-12,North America,United States,Ava Thompson,Security Suite,Software,25,623.0,15575.0,2750.0,12825.0
SO-2025-05294,2025-12-04,2025-12,Europe,Spain,Oliver Smith,Mechanical Keyboard,Accessories,1,106.6,106.6,62.0,44.6
SO-2025-00254,2025-12-04,2025-12,North America,Canada,Liam Chen,Wireless Mouse,Accessories,7,55.9,391.3,168.0,223.3
SO-2025-01360,2025-12-04,2025-12,North America,Canada,Liam Chen,Security Suite,Software,3,686.0,2058.0,330.0,1728.0
SO-2025-03802,2025-12-04,2025-12,North America,United States,Sofia Ramirez,UltraWide Monitor 34,Hardware,4,620.0,2480.0,1640.0,840.0
SO-2025-01638,2025-12-04,2025-12,North America,United States,Ava Thompson,Security Suite,Software,19,658.0,12502.0,2090.0,10412.0
SO-2025-00424,2025-12-04,2025-12,North America,United States,Liam Chen,USB-C Dock,Accessories,1,153.0,153.0,88.0,65.0
SO-2025-00028,2025-12-04,2025-12,North America,Mexico,Liam Chen,Analytics Add-on,Software,4,427.5,1710.0,280.0,1430.0
SO-2025-01520,2025-12-04,2025-12,Europe,Spain,Emma Laurent,UltraWide Monitor 34,Hardware,2,496.0,992.0,820.0,172.0
SO-2025-04652,2025-12-04,2025-12,APAC,Japan,Chloe Wong,USB-C Dock,Accessories,10,165.6,1656.0,880.0,776.0
SO-2025-00064,2025-12-04,2025-12,Europe,Spain,Oliver Smith,USB-C Dock,Accessories,9,158.4,1425.6,792.0,633.6
SO-2025-03519,2025-12-04,2025-12,North America,Canada,Ava Thompson,Analytics Add-on,Software,5,369.0,1845.0,350.0,1495.0
SO-2025-01846,2025-12-04,2025-12,LATAM,Chile,Mateo Silva,Security Suite,Software,11,658.0,7238.0,1210.0,6028.0
SO-2025-00361,2025-12-04,2025-12,APAC,Australia,Priya Nair,Analytics Add-on,Software,2,409.5,819.0,140.0,679.0
SO-2025-01245,2025-12-04,2025-12,Europe,Spain,Oliver Smith,CRM Suite (annual),Software,11,765.0,8415.0,1540.0,6875.0
SO-2025-00053,2025-12-04,2025-12,Europe,Germany,Emma Laurent,Laptop Pro 15,Hardware,4,1450.0,5800.0,3920.0,1880.0
SO-2025-00820,2025-12-04,2025-12,Europe,Germany,Emma Laurent,Analytics Add-on,Software,22,432.0,9504.0,1540.0,7964.0
SO-2025-00629,2025-12-04,2025-12,North America,United States,Ava Thompson,Noise-Cancel Headset,Accessories,7,225.6,1579.2,826.0,753.2
SO-2025-03343,2025-12-04,2025-12,APAC,Australia,Priya Nair,Noise-Cancel Headset,Accessories,6,230.4,1382.4,708.0,674.4
SO-2025-00800,2025-12-05,2025-12,Europe,United Kingdom,Noah Muller,Noise-Cancel Headset,Accessories,5,232.8,1164.0,590.0,574.0
SO-2025-03446,2025-12-05,2025-12,North America,United States,Sofia Ramirez,Analytics Add-on,Software,5,432.0,2160.0,350.0,1810.0
SO-2025-00754,2025-12-05,2025-12,APAC,India,Priya Nair,Wireless Mouse,Accessories,6,54.6,327.6,144.0,183.6
SO-2025-00528,2025-12-05,2025-12,LATAM,Chile,Mateo Silva,Wireless Mouse,Accessories,6,55.9,335.4,144.0,191.4
SO-2025-04416,2025-12-05,2025-12,North America,Canada,Sofia Ramirez,Laptop Air 13,Hardware,3,987.0,2961.0,2100.0,861.0
SO-2025-04189,2025-12-05,2025-12,APAC,Singapore,Priya Nair,Noise-Cancel Headset,Accessories,1,237.6,237.6,118.0,119.6
SO-2025-03871,2025-12-05,2025-12,North America,Canada,Liam Chen,Laptop Pro 15,Hardware,3,1305.0,3915.0,2940.0,975.0
SO-2025-00484,2025-12-05,2025-12,North America,Mexico,Ava Thompson,Analytics Add-on,Software,16,418.5,6696.0,1120.0,5576.0
SO-2025-03271,2025-12-05,2025-12,North America,Mexico,Ava Thompson,Laptop Air 13,Hardware,2,1039.5,2079.0,1400.0,679.0
SO-2025-03107,2025-12-05,2025-12,APAC,Australia,Haruto Sato,Mechanical Keyboard,Accessories,10,119.6,1196.0,620.0,576.0
SO-2025-04164,2025-12-05,2025-12,APAC,Australia,Priya Nair,Security Suite,Software,1,602.0,602.0,110.0,492.0
SO-2025-04017,2025-12-05,2025-12,APAC,Australia,Chloe Wong,Analytics Add-on,Software,15,369.0,5535.0,1050.0,4485.0
SO-2025-00855,2025-12-05,2025-12,North America,Mexico,Ava Thompson,USB-C Dock,Accessories,2,147.6,295.2,176.0,119.2
SO-2025-03048,2025-12-05,2025-12,LATAM,Argentina,Camila Rojas,UltraWide Monitor 34,Hardware,2,551.8,1103.6,820.0,283.6
SO-2025-01109,2025-12-05,2025-12,LATAM,Argentina,Diego Fernandez,Noise-Cancel Headset,Accessories,10,196.8,1968.0,1180.0,788.0
SO-2025-01231,2025-12-05,2025-12,Europe,United Kingdom,Emma Laurent,Laptop Pro 15,Hardware,2,1189.0,2378.0,1960.0,418.0
SO-2025-00269,2025-12-05,2025-12,APAC,Singapore,Priya Nair,Laptop Air 13,Hardware,1,976.5,976.5,700.0,276.5
SO-2025-05877,2025-12-05,2025-12,North America,United States,Liam Chen,Mechanical Keyboard,Accessories,7,104.0,728.0,434.0,294.0
SO-2025-01483,2025-12-05,2025-12,LATAM,Argentina,Diego Fernandez,Security Suite,Software,3,560.0,1680.0,330.0,1350.0
SO-2025-05324,2025-12-05,2025-12,North America,United States,Liam Chen,Analytics Add-on,Software,16,405.0,6480.0,1120.0,5360.0
SO-2025-04706,2025-12-05,2025-12,North America,Canada,Ava Thompson,Wireless Mouse,Accessories,8,53.95,431.6,192.0,239.6
SO-2025-05316,2025-12-05,2025-12,APAC,India,Priya Nair,Wireless Mouse,Accessories,6,56.55,339.3,144.0,195.3
SO-2025-01828,2025-12-05,2025-12,APAC,India,Haruto Sato,Security Suite,Software,14,574.0,8036.0,1540.0,6496.0
SO-2025-00229,2025-12-05,2025-12,Europe,United Kingdom,Noah Muller,Mechanical Keyboard,Accessories,8,115.7,925.6,496.0,429.6
SO-2025-01175,2025-12-05,2025-12,North America,United States,Sofia Ramirez,UltraWide Monitor 34,Hardware,2,576.6,1153.2,820.0,333.2
SO-2025-05185,2025-12-05,2025-12,Europe,France,Emma Laurent,Mechanical Keyboard,Accessories,5,110.5,552.5,310.0,242.5
SO-2025-01642,2025-12-06,2025-12,LATAM,Brazil,Camila Rojas,Mechanical Keyboard,Accessories,9,107.9,971.1,558.0,413.1
SO-2025-05563,2025-12-06,2025-12,North America,Canada,Liam Chen,Laptop Air 13,Hardware,1,882.0,882.0,700.0,182.0
SO-2025-01201,2025-12-06,2025-12,LATAM,Brazil,Diego Fernandez,Noise-Cancel Headset,Accessories,10,218.4,2184.0,1180.0,1004.0
SO-2025-01334,2025-12-06,2025-12,APAC,Japan,Priya Nair,Mechanical Keyboard,Accessories,5,126.1,630.5,310.0,320.5
SO-2025-02545,2025-12-06,2025-12,APAC,Japan,Priya Nair,USB-C Dock,Accessories,4,171.0,684.0,352.0,332.0
SO-2025-02253,2025-12-06,2025-12,Europe,France,Oliver Smith,Security Suite,Software,16,672.0,10752.0,1760.0,8992.0
SO-2025-00373,2025-12-06,2025-12,Europe,United Kingdom,Emma Laurent,UltraWide Monitor 34,Hardware,2,508.4,1016.8,820.0,196.8
SO-2025-04801,2025-12-06,2025-12,APAC,Singapore,Chloe Wong,Security Suite,Software,12,616.0,7392.0,1320.0,6072.0
SO-2025-01272,2025-12-06,2025-12,North America,United States,Sofia Ramirez,Noise-Cancel Headset,Accessories,10,235.2,2352.0,1180.0,1172.0
SO-2025-02351,2025-12-06,2025-12,APAC,Australia,Haruto Sato,UltraWide Monitor 34,Hardware,1,558.0,558.0,410.0,148.0
SO-2025-03040,2025-12-06,2025-12,Europe,Spain,Oliver Smith,UltraWide Monitor 34,Hardware,1,570.4,570.4,410.0,160.4
SO-2025-04260,2025-12-06,2025-12,APAC,Australia,Priya Nair,Wireless Mouse,Accessories,5,53.3,266.5,120.0,146.5
SO-2025-03325,2025-12-06,2025-12,North America,United States,Ava Thompson,Mechanical Keyboard,Accessories,1,127.4,127.4,62.0,65.4
SO-2025-01212,2025-12-06,2025-12,Europe,United Kingdom,Noah Muller,Mechanical Keyboard,Accessories,9,106.6,959.4,558.0,401.4
SO-2025-04120,2025-12-06,2025-12,North America,United States,Liam Chen,USB-C Dock,Accessories,5,163.8,819.0,440.0,379.0
SO-2025-02015,2025-12-06,2025-12,North America,United States,Ava Thompson,CRM Suite (annual),Software,18,855.0,15390.0,2520.0,12870.0
SO-2025-01597,2025-12-06,2025-12,Europe,France,Emma Laurent,Noise-Cancel Headset,Accessories,2,230.4,460.8,236.0,224.8
SO-2025-03736,2025-12-06,2025-12,Europe,France,Noah Muller,Analytics Add-on,Software,21,441.0,9261.0,1470.0,7791.0
SO-2025-03713,2025-12-06,2025-12,North America,Canada,Liam Chen,Analytics Add-on,Software,16,427.5,6840.0,1120.0,5720.0
SO-2025-01875,2025-12-06,2025-12,Europe,United Kingdom,Emma Laurent,Security Suite,Software,3,567.0,1701.0,330.0,1371.0
SO-2025-01859,2025-12-06,2025-12,North America,United States,Ava Thompson,Wireless Mouse,Accessories,4,62.4,249.6,96.0,153.6
